@relation tweeters

@attribute firstperson	numeric
@attribute secondperson	numeric
@attribute thirdperson	numeric
@attribute conjunctions	numeric
@attribute pasttense	numeric
@attribute futuretense	numeric
@attribute commas	numeric
@attribute colonssemis	numeric
@attribute dashes	numeric
@attribute parentheses	numeric
@attribute ellipses	numeric
@attribute commonnouns	numeric
@attribute propernouns	numeric
@attribute averbs	numeric
@attribute wh-words	numeric
@attribute modernslang	numeric
@attribute all-caps	numeric
@attribute avg-sent-len	numeric
@attribute avg-token-len	numeric
@attribute sentencecount	numeric
@attribute class	{pop,news}

@data
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 1, pop
1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 8, 1, 0, 1, 0, 0, 7.500, 4.955, 4, pop
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 7.000, 4.857, 1, pop
3, 0, 1, 0, 2, 0, 1, 0, 0, 0, 0, 6, 2, 1, 0, 0, 6, 10.333, 3.923, 3, pop
0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 5, 8, 0, 0, 0, 2, 19.000, 4.188, 1, pop
2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 5.500, 3.000, 2, pop
1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 2, 0, 1, 1, 0, 0, 5.500, 4.375, 2, pop
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 1, 0, 0, 0, 8.000, 4.143, 1, pop
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 1, pop
5, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 7, 1, 0, 0, 0, 0, 9.333, 3.409, 3, pop
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 8.000, 3.875, 1, pop
2, 3, 0, 0, 1, 1, 1, 0, 0, 0, 0, 6, 3, 1, 0, 0, 2, 15.500, 3.821, 2, pop
0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 4, 2, 1, 0, 0, 0, 18.000, 5.062, 1, pop
1, 1, 2, 0, 1, 0, 1, 1, 0, 0, 0, 3, 0, 2, 0, 0, 4, 7.333, 4.056, 3, pop
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 11, 6.500, 5.091, 2, pop
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 8, 4, 0, 0, 0, 0, 7.250, 5.190, 4, pop
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1.000, 12.000, 1, pop
2, 3, 0, 0, 0, 0, 2, 1, 0, 1, 0, 3, 0, 1, 0, 2, 0, 8.333, 3.889, 3, pop
0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 1, 2, 0, 1, 0, 0, 5.000, 3.909, 3, pop
1, 3, 1, 1, 1, 0, 2, 0, 0, 0, 0, 9, 0, 1, 0, 0, 1, 17.000, 3.500, 2, pop
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 3, 1, 0, 1, 0, 1, 7.000, 4.750, 2, pop
1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 5, 2, 0, 0, 0, 6.250, 4.842, 4, pop
1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 8, 0, 3, 1, 1, 4, 6.200, 3.963, 5, pop
3, 1, 0, 0, 2, 0, 1, 0, 0, 0, 0, 3, 0, 3, 0, 1, 0, 7.250, 3.500, 4, pop
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 8, 0, 0, 0, 0, 0, 5.333, 4.769, 3, pop
1, 0, 0, 1, 2, 0, 3, 0, 0, 0, 0, 7, 0, 2, 0, 0, 0, 23.000, 4.684, 1, pop
4, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 4, 2, 3, 1, 0, 1, 9.000, 3.452, 4, pop
1, 3, 0, 0, 1, 0, 0, 0, 1, 0, 0, 2, 1, 3, 0, 3, 0, 8.667, 3.500, 3, pop
2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 5, 4, 2, 0, 0, 6, 9.333, 3.640, 3, pop
0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 3, 6.500, 5.333, 4, pop
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2.000, 6.000, 1, pop
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 0, 4, 6.000, 6.250, 1, pop
0, 0, 0, 1, 2, 0, 0, 0, 1, 0, 0, 5, 2, 1, 0, 0, 0, 9.500, 5.125, 2, pop
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 5.000, 4.000, 1, pop
0, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 5, 0, 1, 0, 1, 0, 9.000, 4.727, 3, pop
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 9.000, 3.556, 1, pop
0, 0, 0, 1, 2, 1, 3, 0, 0, 0, 0, 6, 1, 0, 0, 0, 1, 14.500, 4.125, 2, pop
1, 1, 0, 0, 2, 0, 2, 0, 0, 0, 1, 7, 1, 2, 0, 1, 0, 15.000, 4.346, 2, pop
1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 1, 0, 0, 5.800, 4.667, 5, pop
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 9.000, 5.000, 1, pop
1, 0, 2, 0, 4, 0, 0, 0, 0, 0, 0, 3, 4, 0, 2, 0, 0, 12.000, 5.700, 2, pop
1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 3, 3, 1, 0, 0, 1, 7.500, 4.333, 2, pop
3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 2, 1, 0, 0, 13.000, 4.364, 2, pop
1, 0, 0, 3, 1, 0, 1, 0, 0, 0, 0, 8, 0, 1, 1, 0, 1, 14.000, 4.870, 2, pop
1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 7, 0, 3, 1, 0, 2, 15.500, 4.037, 2, pop
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1.000, 10.000, 1, pop
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 8.500, 4.714, 2, pop
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 4, 1, 0, 0, 0, 2, 4.333, 6.875, 3, pop
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 2, 6.000, 8.200, 1, pop
1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 7, 3, 1, 0, 0, 0, 5.600, 4.136, 5, pop
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 10.000, 4.222, 1, pop
4, 1, 0, 1, 3, 1, 2, 0, 0, 0, 0, 4, 2, 1, 0, 0, 0, 15.000, 4.400, 2, pop
1, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 6, 1, 1, 0, 0, 0, 13.000, 4.182, 2, pop
3, 2, 0, 0, 2, 0, 1, 0, 0, 0, 0, 11, 0, 1, 0, 1, 6, 10.333, 4.000, 3, pop
2, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 6, 0, 1, 0, 0, 3, 21.000, 3.632, 1, pop
3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 6, 0, 2, 0, 0, 0, 16.000, 3.533, 2, pop
3, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 7, 0, 0, 2, 1, 0, 6.500, 3.348, 4, pop
2, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 11, 0, 0, 0, 0, 5, 15.000, 4.231, 2, pop
3, 5, 0, 0, 0, 0, 3, 0, 1, 0, 0, 7, 0, 1, 0, 2, 0, 17.500, 3.724, 2, pop
2, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 10, 0, 3, 0, 2, 0, 6.400, 4.360, 5, pop
3, 2, 0, 0, 0, 1, 1, 1, 0, 0, 0, 4, 3, 1, 0, 0, 0, 9.000, 3.870, 3, pop
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 1, pop
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 0, 0, 0, 5, 4.500, 5.333, 2, pop
1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 1, 1, 0, 0, 0, 6.667, 3.529, 3, pop
1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 1, 2, 0, 1, 0, 15.000, 4.692, 1, pop
2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 0, 0, 0, 0, 4.400, 3.500, 5, pop
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0, 12.000, 3.250, 1, pop
1, 1, 1, 0, 2, 0, 1, 0, 0, 0, 0, 4, 0, 1, 0, 0, 0, 10.000, 3.882, 2, pop
3, 0, 1, 0, 2, 0, 1, 0, 0, 0, 0, 5, 0, 1, 0, 0, 0, 21.000, 3.737, 1, pop
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 1, pop
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 4.000, 4.000, 1, pop
2, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 25.000, 4.583, 1, pop
2, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 3, 6, 0, 0, 0, 0, 7.000, 4.471, 3, pop
1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 5, 0, 2, 0, 1, 0, 22.000, 4.500, 1, pop
0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1.000, 0.000, 1, pop
0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 10.000, 4.571, 1, pop
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1.000, 15.000, 1, pop
0, 0, 2, 0, 1, 0, 2, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 6.750, 4.333, 4, pop
3, 1, 1, 3, 0, 0, 1, 0, 0, 0, 0, 1, 6, 0, 1, 0, 0, 10.333, 3.240, 3, pop
2, 2, 1, 0, 1, 0, 2, 0, 0, 0, 0, 6, 1, 0, 2, 0, 1, 11.333, 3.621, 3, pop
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 9, 12.000, 3.167, 1, pop
1, 2, 0, 0, 3, 1, 2, 0, 1, 0, 0, 7, 0, 1, 0, 1, 3, 16.000, 4.231, 2, pop
1, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0, 5, 1, 0, 1, 0, 0, 9.000, 3.733, 2, pop
1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 6, 0, 1, 0, 0, 1, 9.667, 4.440, 3, pop
0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 8, 1, 0, 0, 2, 1, 9.000, 4.913, 3, pop
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 0, 0, 0, 12.000, 5.136, 2, pop
2, 3, 0, 1, 0, 0, 0, 0, 0, 2, 0, 5, 2, 1, 0, 3, 1, 7.750, 4.500, 4, pop
1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 6, 0, 1, 0, 0, 0, 17.000, 5.188, 1, pop
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 2.500, 3.200, 2, pop
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 0, 0, 0, 7.000, 4.286, 1, pop
0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 8, 3, 0, 0, 0, 0, 13.500, 5.400, 2, pop
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 1, pop
2, 0, 0, 0, 1, 0, 3, 0, 0, 2, 0, 5, 2, 4, 1, 0, 0, 10.000, 5.136, 3, pop
0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 4.000, 9.000, 1, pop
2, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 5, 3, 2, 0, 1, 0, 8.667, 4.429, 3, pop
1, 3, 0, 1, 1, 1, 2, 1, 0, 1, 0, 9, 0, 2, 0, 3, 0, 7.200, 3.714, 5, pop
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 11, 2, 0, 0, 0, 2, 8.333, 4.941, 3, pop
1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 9, 3, 0, 0, 0, 0, 4.000, 5.278, 6, pop
2, 3, 0, 1, 1, 0, 1, 0, 1, 0, 1, 9, 1, 1, 1, 2, 0, 8.000, 4.074, 4, pop
0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 5, 1, 0, 0, 0, 1, 5.000, 5.500, 3, pop
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 4.000, 4.667, 2, pop
0, 3, 0, 2, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 1, 7.667, 4.350, 3, pop
1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 8, 1, 0, 1, 0, 1, 11.500, 4.600, 2, pop
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 0, 0, 0, 2, 5.000, 6.286, 2, pop
0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 1, 11.000, 4.300, 2, pop
0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 5, 5, 1, 0, 0, 3, 7.667, 5.333, 3, pop
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 7, 3, 1, 0, 0, 3, 12.500, 4.435, 2, pop
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 1, pop
1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 5, 3, 1, 0, 0, 1, 7.667, 4.500, 3, pop
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 1, 0, 0, 3, 5.000, 3.714, 2, pop
1, 1, 1, 2, 0, 0, 1, 1, 0, 0, 0, 5, 1, 3, 0, 0, 1, 10.000, 3.440, 3, pop
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 8, 3, 1, 0, 0, 8, 7.667, 4.737, 3, pop
1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 10.000, 4.737, 2, pop
3, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 4, 2, 2, 0, 0, 0, 9.000, 4.217, 3, pop
2, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 3, 1, 1, 0, 0, 0, 8.667, 4.182, 3, pop
4, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 5, 2, 0, 0, 0, 0, 13.000, 3.609, 2, pop
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 5.000, 4.200, 1, pop
1, 1, 1, 0, 1, 0, 2, 0, 1, 0, 0, 5, 1, 3, 0, 0, 0, 13.500, 3.545, 2, pop
2, 2, 0, 2, 1, 0, 3, 0, 0, 0, 0, 5, 2, 0, 1, 1, 1, 15.000, 4.200, 2, pop
1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 8, 3, 1, 0, 0, 2, 9.667, 3.840, 3, pop
2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 7, 1, 0, 0, 0, 2, 12.500, 5.700, 2, pop
2, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 6.500, 3.091, 2, pop
1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 11.000, 3.364, 1, pop
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 0, 2, 6.000, 5.286, 3, pop
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 5.000, 3.200, 1, pop
1, 0, 1, 0, 1, 0, 0, 2, 0, 0, 0, 7, 2, 0, 0, 0, 5, 10.500, 3.944, 2, pop
1, 1, 0, 0, 2, 0, 0, 1, 0, 0, 0, 2, 3, 5, 0, 0, 0, 5.400, 4.190, 5, pop
2, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 9, 1, 2, 0, 1, 0, 15.000, 4.115, 2, pop
0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4, 3, 1, 0, 0, 1, 4.500, 4.643, 4, pop
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 1, 5.000, 3.818, 3, pop
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 1, pop
1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 10, 0, 2, 0, 0, 0, 14.000, 4.231, 2, pop
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 1, pop
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3.000, 5.667, 1, pop
1, 3, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 6, 1, 0, 0, 0, 7.250, 4.826, 4, pop
1, 0, 1, 0, 2, 1, 0, 1, 0, 0, 0, 9, 1, 2, 0, 0, 5, 9.667, 4.269, 3, pop
3, 0, 0, 0, 1, 1, 2, 0, 1, 0, 0, 4, 1, 2, 0, 0, 0, 13.500, 3.524, 2, pop
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 3, 4, 0, 1, 0, 0, 9.000, 4.458, 3, pop
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 7, 0, 1, 0, 0, 1, 5.250, 4.200, 4, pop
2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 0, 2, 1, 2, 0, 9.000, 4.667, 3, pop
0, 0, 1, 1, 2, 0, 0, 1, 0, 0, 0, 6, 2, 1, 0, 0, 3, 11.000, 5.053, 2, pop
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 6, 6, 0, 0, 0, 1, 11.500, 4.381, 2, pop
0, 0, 0, 0, 0, 2, 0, 1, 0, 1, 0, 3, 0, 0, 0, 0, 0, 12.000, 5.000, 1, pop
1, 0, 3, 1, 4, 0, 3, 0, 0, 0, 0, 5, 1, 3, 0, 0, 0, 15.000, 4.440, 2, pop
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 11, 0, 1, 1, 0, 1, 12.000, 5.429, 2, pop
1, 0, 0, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 9.000, 3.143, 1, pop
2, 0, 0, 1, 2, 0, 0, 1, 0, 0, 0, 6, 2, 1, 0, 0, 1, 11.500, 4.400, 2, pop
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 8, 0, 2, 0, 0, 0, 5.167, 3.960, 6, pop
3, 2, 0, 0, 1, 0, 0, 0, 1, 0, 0, 9, 3, 0, 0, 0, 7, 7.750, 4.074, 4, pop
1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 6, 4, 0, 0, 0, 1, 6.250, 5.800, 4, pop
2, 1, 0, 1, 0, 0, 2, 0, 0, 0, 0, 10, 0, 1, 1, 2, 0, 16.500, 3.600, 2, pop
0, 1, 1, 0, 2, 1, 1, 0, 0, 0, 0, 6, 1, 2, 0, 0, 0, 7.000, 4.000, 4, pop
1, 2, 0, 1, 0, 0, 2, 0, 0, 0, 0, 3, 2, 1, 0, 0, 1, 8.500, 4.000, 2, pop
5, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 3, 0, 2, 1, 0, 0, 13.500, 4.182, 2, pop
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 1, pop
6, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 6, 0, 4, 1, 1, 0, 9.000, 3.750, 4, pop
1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 1, 0, 4.500, 4.429, 2, pop
4, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 7, 1, 2, 0, 0, 1, 14.000, 4.269, 2, pop
2, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 3, 1, 1, 0, 0, 1, 6.667, 4.438, 3, pop
1, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 10, 2, 2, 0, 1, 0, 11.000, 3.963, 3, pop
2, 2, 1, 0, 2, 0, 0, 0, 0, 0, 0, 3, 0, 4, 0, 1, 0, 9.667, 3.708, 3, pop
2, 0, 1, 0, 0, 0, 0, 2, 0, 1, 0, 11, 0, 2, 0, 0, 2, 8.250, 3.926, 4, pop
1, 0, 1, 1, 3, 0, 0, 1, 0, 0, 0, 6, 0, 0, 0, 0, 1, 11.500, 4.450, 2, pop
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 2, 8.000, 3.750, 1, pop
2, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 13, 1, 1, 0, 0, 2, 9.667, 4.280, 3, pop
3, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 3, 1, 2, 0, 1, 0, 7.000, 4.118, 3, pop
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2.000, 4.000, 1, pop
0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 3, 0, 4, 0, 0, 0, 11.000, 4.389, 2, pop
2, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 8, 0, 0, 1, 0, 2, 7.667, 4.900, 3, pop
1, 0, 0, 1, 0, 0, 2, 0, 0, 0, 1, 9, 1, 0, 0, 0, 0, 13.000, 4.478, 2, pop
1, 1, 1, 1, 2, 0, 1, 0, 0, 0, 1, 8, 1, 1, 1, 0, 0, 7.000, 4.542, 4, pop
1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 7.000, 6.611, 3, pop
2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 7.500, 4.333, 2, pop
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1, 2, 0, 0, 0, 5.000, 5.353, 4, pop
1, 0, 1, 0, 1, 0, 0, 2, 1, 0, 0, 11, 1, 0, 0, 0, 0, 26.000, 4.652, 1, pop
2, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 6, 0, 3, 0, 1, 1, 7.000, 4.826, 4, pop
0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 3.000, 7.000, 1, pop
3, 0, 0, 1, 0, 0, 1, 2, 0, 0, 0, 6, 3, 1, 0, 0, 1, 14.000, 3.909, 2, pop
1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 8, 0, 1, 0, 0, 1, 13.500, 4.560, 2, pop
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 11.000, 5.182, 1, pop
0, 1, 0, 1, 0, 0, 3, 0, 0, 0, 0, 9, 1, 0, 0, 1, 0, 10.500, 4.176, 2, pop
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 15, 1, 0, 0, 0, 1, 30.000, 4.385, 1, pop
0, 2, 0, 0, 1, 0, 2, 0, 0, 0, 0, 12, 1, 0, 0, 0, 1, 5.000, 4.826, 6, pop
2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 11, 1, 1, 0, 1, 3, 5.800, 4.583, 5, pop
1, 2, 0, 0, 1, 0, 0, 0, 1, 0, 0, 7, 0, 0, 0, 0, 0, 20.000, 4.444, 1, pop
1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 9, 2, 1, 0, 0, 0, 27.000, 4.870, 1, pop
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 1, 3.000, 2.500, 1, pop
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 9, 0, 0, 0, 0, 0, 24.000, 5.273, 1, pop
1, 0, 1, 0, 1, 0, 2, 0, 0, 0, 0, 11, 0, 2, 0, 0, 0, 11.000, 3.929, 3, pop
3, 1, 2, 2, 1, 0, 0, 0, 0, 2, 2, 11, 0, 0, 0, 1, 0, 16.000, 3.793, 2, pop
0, 0, 0, 1, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 5.000, 4.000, 1, pop
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 3.000, 7.500, 1, pop
3, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 3, 2, 0, 0, 1, 0, 10.500, 4.056, 2, pop
2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 9.000, 4.708, 3, pop
0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 12, 0, 0, 0, 0, 12, 17.000, 6.833, 1, pop
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 8.000, 4.786, 2, pop
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1.000, 18.000, 1, pop
1, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 8, 0, 1, 0, 0, 12, 6.600, 3.786, 5, pop
0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 4.000, 7.500, 1, pop
2, 2, 0, 0, 2, 0, 2, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 24.000, 4.182, 1, pop
2, 1, 1, 1, 4, 0, 2, 0, 0, 0, 0, 5, 0, 3, 1, 2, 0, 33.000, 3.600, 1, pop
3, 2, 1, 1, 0, 1, 1, 0, 0, 0, 0, 5, 0, 0, 0, 1, 0, 27.000, 4.520, 1, pop
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 1, 0, 0, 0, 9, 23.000, 4.333, 1, pop
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 13, 8.000, 4.000, 2, pop
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 1, 0, 0, 0, 7.500, 5.231, 2, pop
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 1, 0, 0, 4, 14.000, 4.231, 1, pop
2, 2, 0, 1, 0, 0, 2, 0, 0, 0, 0, 5, 0, 4, 1, 0, 0, 8.667, 4.571, 3, pop
